MX|05360|DIF|Cuajimalpa de Morelos
MX|05370|DIF|Cuajimalpa de Morelos
MX|05379|DIF|Cuajimalpa de Morelos
MX|05400|DIF|Cuajimalpa de Morelos
MX|05410|DIF|Cuajimalpa de Morelos
MX|05500|DIF|Cuajimalpa de Morelos
MX|05520|DIF|Cuajimalpa de Morelos
MX|05530|DIF|Cuajimalpa de Morelos
MX|05600|DIF|Cuajimalpa de Morelos
MX|05610|DIF|Cuajimalpa de Morelos
MX|05619|DIF|Cuajimalpa de Morelos
MX|05620|DIF|Cuajimalpa de Morelos
MX|05700|DIF|Cuajimalpa de Morelos
MX|05710|DIF|Cuajimalpa de Morelos
MX|05730|DIF|Cuajimalpa de Morelos
MX|05750|DIF|Cuajimalpa de Morelos
MX|05760|DIF|Cuajimalpa de Morelos
MX|05780|DIF|Cuajimalpa de Morelos
MX|06000|DIF|Cuauhtémoc
MX|06007|DIF|Cuauhtémoc
MX|06010|DIF|Cuauhtémoc
MX|06018|DIF|Cuauhtémoc
MX|06020|DIF|Cuauhtémoc
MX|06030|DIF|Cuauhtémoc
MX|06037|DIF|Cuauhtémoc
MX|06038|DIF|Cuauhtémoc
MX|06039|DIF|Cuauhtémoc
MX|06040|DIF|Cuauhtémoc
MX|06050|DIF|Cuauhtémoc
MX|06057|DIF|Cuauhtémoc
MX|06058|DIF|Cuauhtémoc
MX|06059|DIF|Cuauhtémoc
MX|06060|DIF|Cuauhtémoc
MX|06065|DIF|Cuauhtémoc
MX|06066|DIF|Cuauhtémoc
MX|06067|DIF|Cuauhtémoc
MX|06068|DIF|Cuauhtémoc
MX|06070|DIF|Cuauhtémoc
MX|06079|DIF|Cuauhtémoc
MX|06080|DIF|Cuauhtémoc
MX|06090|DIF|Cuauhtémoc
MX|06100|DIF|Cuauhtémoc
MX|06140|DIF|Cuauhtémoc
MX|06170|DIF|Cuauhtémoc
MX|06171|DIF|Cuauhtémoc
MX|06179|DIF|Cuauhtémoc
MX|06199|DIF|Cuauhtémoc
MX|06200|DIF|Cuauhtémoc
MX|06220|DIF|Cuauhtémoc
MX|06240|DIF|Cuauhtémoc
MX|06250|DIF|Cuauhtémoc
MX|06270|DIF|Cuauhtémoc
MX|06280|DIF|Cuauhtémoc
MX|06300|DIF|Cuauhtémoc
MX|06309|DIF|Cuauhtémoc
MX|06350|DIF|Cuauhtémoc
MX|06357|DIF|Cuauhtémoc
MX|06359|DIF|Cuauhtémoc
MX|06400|DIF|Cuauhtémoc
MX|06430|DIF|Cuauhtémoc
MX|06450|DIF|Cuauhtémoc
MX|06470|DIF|Cuauhtémoc
MX|06479|DIF|Cuauhtémoc
MX|06500|DIF|Cuauhtémoc
MX|06589|DIF|Cuauhtémoc
MX|06597|DIF|Cuauhtémoc
MX|06598|DIF|Cuauhtémoc
MX|06599|DIF|Cuauhtémoc
MX|06600|DIF|Cuauhtémoc
MX|06606|DIF|Cuauhtémoc
MX|06609|DIF|Cuauhtémoc
MX|06691|DIF|Cuauhtémoc
MX|06692|DIF|Cuauhtémoc
MX|06693|DIF|Cuauhtémoc
MX|06694|DIF|Cuauhtémoc
MX|06695|DIF|Cuauhtémoc
MX|06696|DIF|Cuauhtémoc
MX|06698|DIF|Cuauhtémoc
MX|06699|DIF|Cuauhtémoc
MX|06700|DIF|Cuauhtémoc
MX|06704|DIF|Cuauhtémoc
MX|06707|DIF|Cuauhtémoc
MX|06720|DIF|Cuauhtémoc
MX|06724|DIF|Cuauhtémoc
MX|06725|DIF|Cuauhtémoc
MX|06727|DIF|Cuauhtémoc
MX|06728|DIF|Cuauhtémoc
MX|06729|DIF|Cuauhtémoc
MX|06740|DIF|Cuauhtémoc
MX|06760|DIF|Cuauhtémoc
MX|06780|DIF|Cuauhtémoc
MX|06796|DIF|Cuauhtémoc
MX|06797|DIF|Cuauhtémoc
MX|06798|DIF|Cuauhtémoc
MX|06800|DIF|Cuauhtémoc
MX|06802|DIF|Cuauhtémoc
MX|06820|DIF|Cuauhtémoc
MX|06840|DIF|Cuauhtémoc
MX|06850|DIF|Cuauhtémoc
MX|06860|DIF|Cuauhtémoc
